NOAM-BEHR,10.0,0.5555555555555556
YONG-IL-YOON,8.0,0.35714285714285715
ANDREW-PARK,1.0,0
NICK-GOULD,1.0,0
FEDERICO-BROWNE,29.0,0.54
TOMAS-ZIB,167.0,0.3437090041741205
NIKOS-ROVAS,1.0,0
FABIO-MAGGI,1.0,0
ROGIER-WASSEN,27.0,0.21652421652421652
VADIM-KUTSENKO,12.0,0.34545454545454546
TIMUR-GANIEV,1.0,0
MARKUS-HANTSCHK,67.0,0.4228956228956229
LIONEL-BARTHEZ,2.0,1.0
AXEL-PRETZSCH,36.0,0.5956989247311828
FEDERICO-LUZZI,71.0,0.2857142857142857
YU-ZHANG,2.0,1.0
YU-ZHENG,1.0,0
RADEK-STEPANEK,699.0,0.323871250700519
JUAN-BALCELLS,87.0,0.5774647887323944
RICARDO-SCHLACHTER,1.0,0
EDUARDO-MEDICA,6.0,0.4666666666666667
EDWIN-KEMPES,27.0,0.43874643874643876
JUSTIN-BOWER,4.0,1.0
JOSEPH-SIRIANNI,71.0,0.24008461131676362
CYRIL-SAULNIER,189.0,0.4823529411764706
IGOR-KORNIENKO,6.0,0.4
SERGEI-PETROUCHEVSKY,1.0,0
IGOR-KUNITSYN,303.0,0.3855802792321117
MICHAEL-HILL,7.0,0.5333333333333333
KRISTIAN-PLESS,143.0,0.40672782874617736
JOHAN-LANDSBERG,3.0,0.3333333333333333
JAN-FRODE-ANDERSEN,10.0,0.4444444444444444
JUAN-CARLOS-FERRERO,719.0,0.3763290763290763
GASTON-GAUDIO,465.0,0.3992896045465309
TALAL-OUAHABI,5.0,0.1
ANDY-ZINGMAN,1.0,0
OTA-FUKAREK,15.0,0.2967032967032967
PEDRO-LEAO,1.0,0
TOMMY-ROBREDO,860.0,0.36179796150542126
GERMAN-PUENTES,35.0,0.621505376344086
FRANCISCO-COSTA,5.0,0.6
RODOLPHE-CADART,11.0,0.37777777777777777
OLIVIER-MALCOR,3.0,0.6666666666666666
IRAKLI-LABADZE,123.0,0.48478609013955615
EDUARDO-NICOLAS,6.0,0.4
ANTONY-DUPUIS,225.0,0.3970895782502614
RADOVAN-SVETLIK,1.0,0
DAVID-MIKETA,3.0,0.3333333333333333
VILLE-LIUKKO,11.0,0.4888888888888889
CHRISTOPHE-ROCHUS,363.0,0.3315858453473132
AGUSTIN-CALLERI,390.0,0.42689004984086953
HECTOR-MORETTI,2.0,0
JEAN-RENE-LISNARD,154.0,0.36160411868310527
DIEGO-MOYANO,3.0,0
ARVIND-PARMAR,40.0,0.49411764705882355
MARTIN-SPOTTL,5.0,0.5
FLORIAN-ALLGAUER,1.0,0
MARKUS-MENZLER,1.0,0
NENAD-ZIMONJIC,45.0,0.1849894291754757
TOM-SPINKS,1.0,0
JOHAN-ORTEGREN,3.0,0
CEDRIC-KAUFFMANN,3.0,1.0
THOMAS-BLAKE,7.0,0.19047619047619047
JUAN-IGNACIO-CHELA,603.0,0.3617541878411444
ERIC-TAINO,32.0,0.47096774193548385
PHILLIP-KING,40.0,0.11875843454790823
LOVRO-ZOVKO,38.0,0.12612612612612611
IVAN-BEROS,1.0,0
SIMON-LAROSE,13.0,0.7564102564102564
PHILIP-GUBENCO,1.0,0
JAN-BORUSZEWSKI,2.0,0
IGOR-GAUDI,2.0,1.0
JEFF-MORRISON,90.0,0.5201674277016742
NOAM-OKUN,109.0,0.2424029920523609
FERNANDO-GONZALEZ,550.0,0.40180949562423374
PATRICK-OSUNA,1.0,0
SOLON-PEPPAS,3.0,1.0
JIM-THOMAS,16.0,0.1523809523809524
KEVIN-KIM,208.0,0.29691327780499754
HYUNG-TAIK-LEE,275.0,0.4535999354994759
ALEXANDER-SHVEC,2.0,0
ALEXANDER-POPP,110.0,0.49463171036204745
YU-JR-WANG,10.0,0.16666666666666666
BEN-QIANG-ZHU,6.0,0.3333333333333333
JURGEN-MELZER,663.0,0.3420439209912894
OLIVER-MARACH,115.0,0.20318449290411908
ARTEM-DEREPASKO,2.0,1.0
MIKHAIL-YOUZHNY,867.0,0.3354800804465234
ROBERT-LINDSTEDT,4.0,0.3333333333333333
DEJAN-PETROVIC,8.0,0.5357142857142857
PAUL-BACCANELLO,13.0,0.5
JIRI-VANEK,205.0,0.3504549214226634
ANDY-RAM,9.0,0.4722222222222222
SUNIL-KUMAR,1.0,0
PAUL-KILDERRY,3.0,0.3333333333333333
YAOKI-ISHII,5.0,0.8
MICHAEL-LLODRA,431.0,0.409557976791567
MICHEL-KRATOCHVIL,164.0,0.5032527105921601
ANDY-RODDICK,784.0,0.39462952506430765
ADRIAN-GARCIA,47.0,0.3929292929292929
PABLO-GONZALEZ,1.0,0
JAIME-CORTES,1.0,0
MARDY-FISH,513.0,0.39554013488752876
DAVID-NALBANDIAN,550.0,0.4364703325364051
LEVAR-HARPER-GRIFFITH,3.0,0.3333333333333333
REGINALD-WILLEMS,2.0,1.0
NICOLAS-COUTELOT,34.0,0.6048387096774194
GUILLERMO-CORIA,327.0,0.5112461454743334
MARTIN-GARCIA,2.0,0
ANDY-FAHLKE,1.0,0
HUGO-ARMANDO,72.0,0.2835820895522388
JUAN-GINER,5.0,0.5
NICOLAS-MAHUT,426.0,0.32994467496542185
ERIC-PRODON,45.0,0.2857142857142857
ALEX-WITT,1.0,0
OLIVIER-ROCHUS,536.0,0.36159119714252796
JOACHIM-JOHANSSON,129.0,0.5328107502799552
TIMO-FLEISCHFRESSER,1.0,0
NIKOLAY-DAVYDENKO,795.0,0.3656663772520078
SERGIO-ROITMAN,92.0,0.4811594202898551
KIM-TIILIKAINEN,2.0,0
JAN-HERNYCH,351.0,0.2591093117408907
IVAN-VAJDA,2.0,1.0
DENNIS-PESCHEK,1.0,0
