Edward Corrie,Jeremy Chardy
Denis Kudla,Jordan Thompson
Akira Santillan,Julien Benneteau
Reilly Opelka,Denis Shapovalov
Kenny De Schepper,Stefan Kozlov
Adrian Mannarino,Yuichi Sugita
Andreas Seppi,Adrian Mannarino
Marcos Baghdatis,Yuichi Sugita
Fernando Verdasco,Adrian Mannarino
Ramkumar Ramanathan,Marcos Baghdatis
Radu Albot,Andreas Seppi
Daniel Altmaier,Yuichi Sugita
Dominic Thiem,Ramkumar Ramanathan
Paolo Lorenzi,Radu Albot
Steve Darcis,Fernando Verdasco
David Ferrer,Yuichi Sugita
Marsel Ilhan,Daniel Altmaier
Carlos Berlocq,Marcos Baghdatis
Mohamed Safwat,Adrian Mannarino
Janko Tipsarevic,Andreas Seppi
Viktor Troicki,Carlos Berlocq
Borna Coric,Adrian Mannarino
Martin Klizan,Marsel Ilhan
Joao Sousa,Radu Albot
Victor Estrella Burgos,Daniel Altmaier
Nikoloz Basilashvili,Marcos Baghdatis
Denis Istomin,Steve Darcis
Rogerio Dutra Silva,Ramkumar Ramanathan
Cem Ilkel,Mohamed Safwat
Kamil Majchrzak,Andreas Seppi
Matthew Ebden,Yuichi Sugita
Lloyd Harris,Janko Tipsarevic
Yannick Mertens,Ramkumar Ramanathan
Daniel Altmaier,Matthew Ebden
Lloyd Harris,Kamil Majchrzak
Alexey Vatutin,Mohamed Safwat
Andrey Yakovlev,Ramkumar Ramanathan
Anil Yuksel,Daniel Altmaier
Alexander Kudryavtsev,Lloyd Harris
Roman Jebavy,Alexey Vatutin
Jaume Munar,Kamil Majchrzak
Danilo Petrovic,Mohamed Safwat
Altug Celikbilek,Yannick Mertens
Sarp Agabigun,Matthew Ebden
Gael Monfils,Novak Djokovic
Daniil Medvedev,Novak Djokovic
Richard Gasquet,Gael Monfils
Donald Young,Novak Djokovic
Bernard Tomic,Gael Monfils
John Isner,Richard Gasquet
Steve Johnson,Daniil Medvedev
Vasek Pospisil,Novak Djokovic
Cameron Norrie,Gael Monfils
Dusan Lajovic,John Isner
Thomas Fabbiano,Steve Johnson
Mischa Zverev,Bernard Tomic
Kevin Anderson,Richard Gasquet
Robin Haase,Daniil Medvedev
Jared Donaldson,Donald Young
Sam Querrey,Daniil Medvedev
Ryan Harrison,Mischa Zverev
Frances Tiafoe,Richard Gasquet
Diego Schwartzman,Jared Donaldson
Thomaz Bellucci,Kevin Anderson
Franko Skugor,Thomas Fabbiano
Nicolas Mahut,Robin Haase
Jeremy Chardy,Dusan Lajovic
Horacio Zeballos,Cameron Norrie
Jiri Vesely,Vasek Pospisil
Norbert Gombos,Bernard Tomic
Kyle Edmund,Donald Young
Ivan Dodig,Vasek Pospisil
Andrey Kuznetsov,Franko Skugor
Luke Bambridge,Norbert Gombos
Ti Chen,Thomas Fabbiano
James Ward,Vasek Pospisil
Takanyi Garanganga,Andrey Kuznetsov
Luke Saville,Norbert Gombos
Andres Molteni,Thomas Fabbiano
Jerzy Janowicz,Franko Skugor
Steven Diez,Ivan Dodig
Marek Jaloviec,Luke Bambridge
Michal Konecny,Ti Chen
Marin Cilic,Roger Federer
Tomas Berdych,Roger Federer
Sam Querrey,Marin Cilic
Andy Murray,Sam Querrey
Novak Djokovic,Tomas Berdych
Milos Raonic,Roger Federer
Gilles Muller,Marin Cilic
Benoit Paire,Andy Murray
Adrian Mannarino,Novak Djokovic
Grigor Dimitrov,Roger Federer
Rafael Nadal,Gilles Muller
Alexander Zverev,Milos Raonic
Roberto Bautista Agut,Marin Cilic
Dominic Thiem,Tomas Berdych
Kevin Anderson,Sam Querrey
Fabio Fognini,Andy Murray
Ernests Gulbis,Novak Djokovic
Mischa Zverev,Roger Federer
Karen Khachanov,Rafael Nadal
Albert Ramos-Vinolas,Milos Raonic
Steve Johnson,Marin Cilic
Jared Donaldson,Dominic Thiem
Kei Nishikori,Roberto Bautista Agut
Sebastian Ofner,Alexander Zverev
David Ferrer,Tomas Berdych
Jo-Wilfried Tsonga,Sam Querrey
Dudi Sela,Grigor Dimitrov
Gael Monfils,Adrian Mannarino
Aljaz Bedene,Gilles Muller
Ruben Bemelmans,Kevin Anderson
Jerzy Janowicz,Benoit Paire
Dustin Brown,Andy Murray
Adam Pavlasek,Novak Djokovic
Dusan Lajovic,Roger Federer
Donald Young,Rafael Nadal
Mikhail Youzhny,Milos Raonic
Florian Mayer,Marin Cilic
Gilles Simon,Dominic Thiem
Sergiy Stakhovsky,Kei Nishikori
Frances Tiafoe,Alexander Zverev
Ryan Harrison,Tomas Berdych
Simone Bolelli,Jo-Wilfried Tsonga
Marcos Baghdatis,Grigor Dimitrov
Lucas Pouille,Jerzy Janowicz
Kyle Edmund,Gael Monfils
Lukas Rosol,Gilles Muller
Jack Sock,Sebastian Ofner
Peter Gojowczyk,Roberto Bautista Agut
John Isner,Dudi Sela
Nikoloz Basilashvili,Sam Querrey
Andrey Rublev,Albert Ramos-Vinolas
Radu Albot,Steve Johnson
Mikhail Kukushkin,Mischa Zverev
Jiri Vesely,Fabio Fognini
Juan Martin del Potro,Ernests Gulbis
Thiago Monteiro,Karen Khachanov
Paolo Lorenzi,Jared Donaldson
Andreas Seppi,Kevin Anderson
Damir Dzumhur,Aljaz Bedene
Daniil Medvedev,Ruben Bemelmans
Steve Darcis,David Ferrer
Yuichi Sugita,Adrian Mannarino
Pierre-Hugues Herbert,Benoit Paire
Alexander Bublik,Andy Murray
Martin Klizan,Novak Djokovic
Alexandr Dolgopolov,Roger Federer
John Millman,Rafael Nadal
Stan Wawrinka,Daniil Medvedev
Jan-Lennard Struff,Milos Raonic
Philipp Kohlschreiber,Marin Cilic
Vasek Pospisil,Dominic Thiem
Marco Cecchinato,Kei Nishikori
Evgeny Donskoy,Alexander Zverev
Jeremy Chardy,Tomas Berdych
Cameron Norrie,Jo-Wilfried Tsonga
Diego Schwartzman,Grigor Dimitrov
Malek Jaziri,Lucas Pouille
Daniel Brands,Gael Monfils
Marton Fucsovics,Gilles Muller
Christian Garin,Jack Sock
Andreas Haider-Maurer,Roberto Bautista Agut
Feliciano Lopez,Adrian Mannarino
Nick Kyrgios,Pierre-Hugues Herbert
Ivo Karlovic,Aljaz Bedene
Richard Gasquet,David Ferrer
Taylor Fritz,John Isner
Thomas Fabbiano,Sam Querrey
Jordan Thompson,Albert Ramos-Vinolas
Nicolas Kicker,Steve Johnson
Bernard Tomic,Mischa Zverev
Dmitry Tursunov,Fabio Fognini
Thanasi Kokkinakis,Juan Martin del Potro
Andrey Kuznetsov,Karen Khachanov
Fernando Verdasco,Kevin Anderson
Horacio Zeballos,Paolo Lorenzi
Facundo Bagnis,Radu Albot
James Ward,Marcos Baghdatis
Carlos Berlocq,Nikoloz Basilashvili
Tommy Haas,Ruben Bemelmans
Yen-Hsun Lu,Simone Bolelli
Joao Sousa,Dustin Brown
Ricardas Berankis,Steve Darcis
Janko Tipsarevic,Jared Donaldson
Renzo Olivo,Damir Dzumhur
Alexander Ward,Kyle Edmund
Marius Copil,Peter Gojowczyk
Victor Estrella Burgos,Ernests Gulbis
Borna Coric,Ryan Harrison
Denis Shapovalov,Jerzy Janowicz
Taro Daniel,Mikhail Kukushkin
Stefanos Tsitsipas,Dusan Lajovic
Viktor Troicki,Florian Mayer
Andrew Whittington,Thiago Monteiro
Thomaz Bellucci,Sebastian Ofner
Rogerio Dutra Silva,Benoit Paire
Ernesto Escobedo,Adam Pavlasek
Henri Laaksonen,Lukas Rosol
Stefano Travaglia,Andrey Rublev
Marcel Granollers,Dudi Sela
Norbert Gombos,Andreas Seppi
Nicolas Jarry,Gilles Simon
Julien Benneteau,Sergiy Stakhovsky
Brydan Klein,Yuichi Sugita
Robin Haase,Frances Tiafoe
Illya Marchenko,Jiri Vesely
Denis Istomin,Donald Young
Nicolas Mahut,Mikhail Youzhny
Lukas Lacko,Peter Gojowczyk
Paul-Henri Mathieu,Andrey Rublev
Darian King,Lukas Rosol
Marcus Willis,Illya Marchenko
Tatsuma Ito,Sergiy Stakhovsky
Gerald Melzer,Ruben Bemelmans
Peter Polansky,Stefano Travaglia
Alexander Bublik,Daniel Brands
Vincent Millot,Taylor Fritz
Pedro Sousa,Simone Bolelli
John-Patrick Smith,Christian Garin
Dennis Novikov,Nicolas Jarry
Jay Clarke,Sebastian Ofner
Joris De Loore,Stefanos Tsitsipas
Teymuraz Gabashvili,Alexander Ward
Denis Kudla,Andrew Whittington
Tennys Sandgren,Vincent Millot
Andrea Arnaboldi,Lukas Lacko
James McGee,Andrey Rublev
Go Soeda,Alexander Ward
Bradley Klahn,Darian King
Benjamin Becker,Illya Marchenko
Roberto Quiroz,Sergiy Stakhovsky
Mathias Bourgue,Ruben Bemelmans
Aleksandr Nedovyesov,Peter Polansky
Konstantin Kravchuk,Nicolas Jarry
Blake Mott,Alexander Bublik
Maximo Gonzalez,Paul-Henri Mathieu
Alejandro Gonzalez,Taylor Fritz
Bjorn Fratangelo,Christian Garin
Nikola Milojevic,Peter Gojowczyk
Quentin Halys,Stefano Travaglia
Ti Chen,Gerald Melzer
Adrian Menendez-Maceiras,Simone Bolelli
Stefan Kozlov,Dennis Novikov
Calvin Hemery,Daniel Brands
Elias Ymer,Jay Clarke
Jozef Kovalik,Joris De Loore
Grega Zemlja,Teymuraz Gabashvili
Alex de Minaur,Tatsuma Ito
Riccardo Bellotti,Denis Kudla
Miljan Zekic,Sebastian Ofner
Rajeev Ram,Lukas Rosol
Mackenzie McDonald,John-Patrick Smith
Steven Diez,Pedro Sousa
Yannick Hanfmann,Stefanos Tsitsipas
Tim Smyczek,Andrew Whittington
Liam Broady,Marcus Willis
Alessandro Giannessi,Pedro Sousa
Santiago Giraldo,Stefanos Tsitsipas
Michael Mmoh,Tennys Sandgren
Hiroki Moriya,Lukas Lacko
Joao Domingues,Andrey Rublev
Inigo Cervantes,Go Soeda
Blaz Kavcic,Riccardo Bellotti
Lorenzo Giustino,Darian King
Filip Krajinovic,Illya Marchenko
Luca Vanni,Calvin Hemery
Kenny De Schepper,Sergiy Stakhovsky
Tristan Lamasine,Ruben Bemelmans
Laslo Djere,John-Patrick Smith
Maximilian Marterer,Miljan Zekic
Marco Trungelliti,Peter Polansky
Matteo Donati,Konstantin Kravchuk
Reilly Opelka,Rajeev Ram
Jurgen Melzer,Alex de Minaur
Daniel Gimeno-Traver,Alexander Bublik
Yannik Reuter,Paul-Henri Mathieu
Marco Chiudinelli,Taylor Fritz
Daniel Masur,Bjorn Fratangelo
Mirza Basic,Peter Gojowczyk
Stephane Robert,Andrew Whittington
Ryan James Storrie,Quentin Halys
Jan Satral,Teymuraz Gabashvili
Federico Coria,Gerald Melzer
Tobias Kamke,Adrian Menendez-Maceiras
Roberto Carballes Baena,Jozef Kovalik
Duckhee Lee,Elias Ymer
Andrej Martin,Marcus Willis
Marc Polmans,Stefan Kozlov
Aldin Setkic,Andrea Arnaboldi
Yasutaka Uchiyama,Benjamin Becker
Sam Groth,Simone Bolelli
Mitchell Krueger,Mathias Bourgue
Oscar Otte,Daniel Brands
Frank Dancevic,Liam Broady
Ricardo Ojeda Lara,Ti Chen
Marcelo Arevalo,Jay Clarke
Attila Balazs,Joris De Loore
Gleb Sakharov,Steven Diez
Gianluigi Quinzi,Christian Garin
Vaclav Safranek,Alejandro Gonzalez
Petr Michnev,Maximo Gonzalez
Federico Gaio,Yannick Hanfmann
Matija Pecotic,Tatsuma Ito
Lloyd Glasspool,Nicolas Jarry
Soon Woo Kwon,Bradley Klahn
Akira Santillan,Denis Kudla
Daniel Cox,Mackenzie McDonald
Ruben Ramirez Hidalgo,James McGee
Stefano Napolitano,Vincent Millot
Enrique Lopez-Perez,Nikola Milojevic
Jeremy Jahn,Blake Mott
Neil Pauffley,Aleksandr Nedovyesov
Di Wu,Dennis Novikov
Kimmer Coppejans,Sebastian Ofner
Edward Corrie,Roberto Quiroz
Jason Jung,Lukas Rosol
Yannick Maden,Tim Smyczek
Salvatore Caruso,Stefano Travaglia
Egor Gerasimov,Alexander Ward
Ilya Ivashka,Grega Zemlja
Alexandr Dolgopolov,David Ferrer
Fernando Verdasco,David Ferrer
Andrey Kuznetsov,Alexandr Dolgopolov
Albert Ramos-Vinolas,Fernando Verdasco
Karen Khachanov,Alexandr Dolgopolov
Diego Schwartzman,Andrey Kuznetsov
Henri Laaksonen,David Ferrer
Pablo Carreno Busta,Andrey Kuznetsov
Thiago Monteiro,Albert Ramos-Vinolas
Pablo Cuevas,Henri Laaksonen
Ernests Gulbis,Karen Khachanov
Facundo Bagnis,Fernando Verdasco
Renzo Olivo,Diego Schwartzman
Dustin Brown,David Ferrer
Horacio Zeballos,Alexandr Dolgopolov
Elias Ymer,Fernando Verdasco
Maximilian Marterer,Diego Schwartzman
Federico Delbonis,David Ferrer
Nikoloz Basilashvili,Horacio Zeballos
Tommy Haas,Facundo Bagnis
Thomaz Bellucci,Dustin Brown
Leonardo Mayer,Alexandr Dolgopolov
Arthur De Greef,Ernests Gulbis
Jan-Lennard Struff,Andrey Kuznetsov
Mikael Ymer,Henri Laaksonen
Dusan Lajovic,Thiago Monteiro
Paul-Henri Mathieu,Renzo Olivo
Stephane Robert,Federico Delbonis
Tommy Robredo,Arthur De Greef
Calvin Hemery,Maximilian Marterer
Paul-Henri Mathieu,Leonardo Mayer
Markus Eriksson,Federico Delbonis
Fred Simonsson,Arthur De Greef
Andre Goransson,Maximilian Marterer
Isak Arvidsson,Paul-Henri Mathieu
Constant Lestienne,Stephane Robert
Mathias Bourgue,Tommy Robredo
Tristan Lamasine,Leonardo Mayer
Kimmer Coppejans,Calvin Hemery
Matthew Ebden,John Isner
Bjorn Fratangelo,John Isner
Peter Gojowczyk,Matthew Ebden
Dennis Novikov,John Isner
Ivo Karlovic,Peter Gojowczyk
Pierre-Hugues Herbert,Bjorn Fratangelo
Tobias Kamke,Matthew Ebden
Sam Groth,John Isner
Denis Kudla,Ivo Karlovic
Adrian Mannarino,Tobias Kamke
Adrian Menendez-Maceiras,Pierre-Hugues Herbert
Lukas Lacko,Matthew Ebden
Akira Santillan,Bjorn Fratangelo
Konstantin Kravchuk,Peter Gojowczyk
Frank Dancevic,Dennis Novikov
Victor Estrella Burgos,Konstantin Kravchuk
Reilly Opelka,Lukas Lacko
Tennys Sandgren,Frank Dancevic
Illya Marchenko,Bjorn Fratangelo
Rajeev Ram,Matthew Ebden
Thai-Son Kwiatkowski,Peter Gojowczyk
Austin Krajicek,Sam Groth
Taylor Fritz,Tobias Kamke
Mitchell Krueger,Denis Kudla
Stefan Kozlov,Adrian Menendez-Maceiras
Marco Chiudinelli,Dennis Novikov
Michael Mmoh,Akira Santillan
Ramkumar Ramanathan,Matthew Ebden
William Blumberg,Sam Groth
Andrew Whittington,Frank Dancevic
John-Patrick Smith,Austin Krajicek
Christopher Eubanks,Ramkumar Ramanathan
Alessandro Bega,Sam Groth
Tim Smyczek,Austin Krajicek
Evan King,Andrew Whittington
James McGee,William Blumberg
Alex Bolt,John-Patrick Smith
Brydan Klein,Matthew Ebden
Marcelo Arevalo,Frank Dancevic
Paolo Lorenzi,Andrey Rublev
Alessandro Giannessi,Paolo Lorenzi
Ivan Dodig,Andrey Rublev
David Goffin,Ivan Dodig
Fabio Fognini,Andrey Rublev
Jiri Vesely,Paolo Lorenzi
Rogerio Dutra Silva,Alessandro Giannessi
Attila Balazs,David Goffin
Gael Monfils,Rogerio Dutra Silva
Nicolas Kicker,Fabio Fognini
Aljaz Bedene,Paolo Lorenzi
Radu Albot,Jiri Vesely
Marco Cecchinato,Ivan Dodig
Kenny De Schepper,Alessandro Giannessi
Andrej Martin,Andrey Rublev
Gilles Simon,Marco Cecchinato
Benoit Paire,Kenny De Schepper
Norbert Gombos,Jiri Vesely
Miljan Zekic,Radu Albot
Damir Dzumhur,Attila Balazs
Joao Sousa,Aljaz Bedene
Marius Copil,Ivan Dodig
Marco Trungelliti,Rogerio Dutra Silva
Marc Polmans,Alessandro Giannessi
Mikhail Youzhny,Nicolas Kicker
Denis Istomin,Andrej Martin
Carlos Berlocq,Andrey Rublev
Andrey Rublev,Attila Balazs
Franko Skugor,Kenny De Schepper
Matteo Donati,Marco Trungelliti
Stefano Napolitano,Miljan Zekic
Jordi Samper-Montana,Andrey Rublev
Matteo Viola,Kenny De Schepper
Rocco Savin,Marco Trungelliti
Tomislav Brkic,Stefano Napolitano
Matija Pecotic,Attila Balazs
Nino Serdarusic,Miljan Zekic
Nils Langer,Franko Skugor
Walter Trusendi,Matteo Donati
Ryan Harrison,John Isner
Gilles Muller,John Isner
Kyle Edmund,Ryan Harrison
Jack Sock,Kyle Edmund
Lukas Lacko,John Isner
Tommy Paul,Gilles Muller
Christopher Eubanks,Ryan Harrison
Dudi Sela,Jack Sock
Vasek Pospisil,John Isner
Quentin Halys,Gilles Muller
John Millman,Ryan Harrison
Peter Gojowczyk,Kyle Edmund
Donald Young,Lukas Lacko
Jared Donaldson,Christopher Eubanks
Malek Jaziri,Tommy Paul
Marcos Baghdatis,Kyle Edmund
Tim Smyczek,Donald Young
Hyeon Chung,Tommy Paul
Ernesto Escobedo,Jared Donaldson
Taylor Fritz,Christopher Eubanks
Guido Pella,Peter Gojowczyk
Stefan Kozlov,Quentin Halys
Reilly Opelka,Malek Jaziri
Thomas Fabbiano,Lukas Lacko
Frances Tiafoe,John Millman
Bjorn Fratangelo,Vasek Pospisil
Konstantin Kravchuk,Dudi Sela
Illya Marchenko,Tim Smyczek
Brydan Klein,Stefan Kozlov
Dennis Novikov,Quentin Halys
Mitchell Krueger,Tommy Paul
Alessandro Bega,Illya Marchenko
Catalin-Ionut Gard,Stefan Kozlov
Hugo Nys,Quentin Halys
Pol Wattanakul,Mitchell Krueger
Jeevan Nedunchezhiyan,Tim Smyczek
Ante Pavic,Dennis Novikov
Trent Bryde,Brydan Klein
Andrew Carter,Tommy Paul
Yannick Hanfmann,Fabio Fognini
Roberto Bautista Agut,Fabio Fognini
Robin Haase,Yannick Hanfmann
David Goffin,Robin Haase
Denis Istomin,Roberto Bautista Agut
Ernests Gulbis,Fabio Fognini
Joao Sousa,Yannick Hanfmann
Radu Albot,David Goffin
Gleb Sakharov,Roberto Bautista Agut
Feliciano Lopez,Yannick Hanfmann
Norbert Gombos,Fabio Fognini
Paolo Lorenzi,Ernests Gulbis
Thiago Monteiro,Robin Haase
Henri Laaksonen,Joao Sousa
Dustin Brown,Denis Istomin
Marco Chiudinelli,Paolo Lorenzi
Renzo Olivo,Robin Haase
Dusan Lajovic,Dustin Brown
Santiago Giraldo,Joao Sousa
Mikhail Youzhny,Radu Albot
Taro Daniel,Norbert Gombos
Daniel Brands,Ernests Gulbis
Facundo Bagnis,Yannick Hanfmann
Lorenzo Giustino,Denis Istomin
Thomaz Bellucci,Henri Laaksonen
Alexandr Dolgopolov,Thiago Monteiro
Antoine Bellier,Gleb Sakharov
Joao Souza,Lorenzo Giustino
Jonathan Eysseric,Yannick Hanfmann
Stefano Napolitano,Daniel Brands
Adrian Bodmer,Gleb Sakharov
Arthur De Greef,Adrian Bodmer
Gianluigi Quinzi,Joao Souza
Adrian Menendez-Maceiras,Daniel Brands
Marcelo Arevalo,Yannick Hanfmann
Attila Balazs,Jonathan Eysseric
Marc-Andrea Huesler,Stefano Napolitano
Yann Marti,Lorenzo Giustino
Yannick Mertens,Gleb Sakharov
Florian Mayer,Leonardo Mayer
Philipp Kohlschreiber,Florian Mayer
Federico Delbonis,Leonardo Mayer
Karen Khachanov,Federico Delbonis
Diego Schwartzman,Florian Mayer
Nicolas Kicker,Philipp Kohlschreiber
Jiri Vesely,Leonardo Mayer
Aljaz Bedene,Karen Khachanov
Gilles Simon,Philipp Kohlschreiber
Benoit Paire,Nicolas Kicker
Cedrik-Marcel Stebe,Diego Schwartzman
David Ferrer,Federico Delbonis
Andrey Kuznetsov,Florian Mayer
Jan-Lennard Struff,Leonardo Mayer
Horacio Zeballos,Jiri Vesely
Albert Ramos-Vinolas,Leonardo Mayer
Pablo Cuevas,Andrey Kuznetsov
Rudolf Molleker,Karen Khachanov
Maximilian Marterer,Gilles Simon
Dmitry Tursunov,Benoit Paire
Andreas Haider-Maurer,Diego Schwartzman
Fernando Verdasco,Jiri Vesely
Nikoloz Basilashvili,David Ferrer
Jose Hernandez-Fernandez,Aljaz Bedene
Carlos Berlocq,Federico Delbonis
Tommy Haas,Nicolas Kicker
Andrey Rublev,Philipp Kohlschreiber
Marco Cecchinato,Florian Mayer
Damir Dzumhur,Cedrik-Marcel Stebe
Evgeny Donskoy,Jan-Lennard Struff
Daniel Altmaier,Horacio Zeballos
Sergiy Stakhovsky,Damir Dzumhur
Kenny De Schepper,Federico Delbonis
Leonardo Mayer,Rudolf Molleker
Oscar Otte,Cedrik-Marcel Stebe
Michael Linzer,Damir Dzumhur
Jose Hernandez-Fernandez,Federico Delbonis
Marton Fucsovics,Cedrik-Marcel Stebe
Casper Ruud,Rudolf Molleker
Jason Jeremy Hildebrandt,Sergiy Stakhovsky
Louis Wessels,Leonardo Mayer
Gastao Elias,Oscar Otte
Maximo Gonzalez,Kenny De Schepper
Joao Sousa,Philipp Kohlschreiber
Fabio Fognini,Philipp Kohlschreiber
Sebastian Ofner,Joao Sousa
Thomaz Bellucci,Fabio Fognini
Dusan Lajovic,Philipp Kohlschreiber
Renzo Olivo,Sebastian Ofner
Gerald Melzer,Joao Sousa
Pablo Cuevas,Sebastian Ofner
Miljan Zekic,Fabio Fognini
Paolo Lorenzi,Joao Sousa
Gilles Simon,Dusan Lajovic
Jan-Lennard Struff,Thomaz Bellucci
Jiri Vesely,Philipp Kohlschreiber
Horacio Zeballos,Renzo Olivo
Santiago Giraldo,Gerald Melzer
Robin Haase,Santiago Giraldo
Tommy Haas,Jan-Lennard Struff
Yannick Hanfmann,Jiri Vesely
Rogerio Dutra Silva,Horacio Zeballos
Alexandr Dolgopolov,Thomaz Bellucci
Facundo Bagnis,Philipp Kohlschreiber
Maximilian Marterer,Dusan Lajovic
Carlos Berlocq,Gerald Melzer
Nikoloz Basilashvili,Sebastian Ofner
Thiago Monteiro,Renzo Olivo
Mikhail Youzhny,Joao Sousa
Andrey Kuznetsov,Miljan Zekic
Jozef Kovalik,Santiago Giraldo
Thiago Monteiro,Facundo Bagnis
Michael Linzer,Maximilian Marterer
Stefanos Tsitsipas,Miljan Zekic
Alessandro Giannessi,Miljan Zekic
Lenny Hampel,Santiago Giraldo
Jerzy Janowicz,Michael Linzer
Hubert Hurkacz,Facundo Bagnis
Paul-Henri Mathieu,Thiago Monteiro
Jurij Rodionov,Maximilian Marterer
Gastao Elias,Jozef Kovalik
Mohamed Safwat,Stefanos Tsitsipas
Thanasi Kokkinakis,Sam Querrey
Tomas Berdych,Thanasi Kokkinakis
Damir Dzumhur,Sam Querrey
Adrian Mannarino,Tomas Berdych
Vincent Millot,Sam Querrey
Feliciano Lopez,Damir Dzumhur
Taylor Fritz,Thanasi Kokkinakis
Akira Santillan,Tomas Berdych
Evan King,Sam Querrey
Albert Ramos-Vinolas,Taylor Fritz
Matthew Ebden,Feliciano Lopez
Fernando Verdasco,Vincent Millot
Bjorn Fratangelo,Adrian Mannarino
Quentin Halys,Damir Dzumhur
Peter Polansky,Thanasi Kokkinakis
Ivo Karlovic,Quentin Halys
Ernesto Escobedo,Fernando Verdasco
Jason Jung,Adrian Mannarino
Frances Tiafoe,Thanasi Kokkinakis
Taro Daniel,Damir Dzumhur
Dennis Novikov,Matthew Ebden
Tatsuma Ito,Bjorn Fratangelo
Mikhail Kukushkin,Taylor Fritz
Manuel Sanchez,Evan King
Brydan Klein,Vincent Millot
Yasutaka Uchiyama,Peter Polansky
Konstantin Kravchuk,Akira Santillan
Evan Song,Quentin Halys
Brydan Klein,Matthew Ebden
Sadio Doumbia,Akira Santillan
Ante Pavic,Evan King
Alan Raul Sau Franco,Quentin Halys
Hans Hach Verdugo,Matthew Ebden
Bradley Mousley,Akira Santillan
Alexander Sarkissian,Ante Pavic
Hugo Nys,Brydan Klein
Roberto Quiroz,Evan Song
Andres Molteni,Sadio Doumbia
Philip Bester,Evan King
Kevin Anderson,Alexander Zverev
Kei Nishikori,Alexander Zverev
Jack Sock,Kevin Anderson
Tommy Paul,Kei Nishikori
Milos Raonic,Jack Sock
Daniil Medvedev,Alexander Zverev
Yuki Bhambri,Kevin Anderson
Dominic Thiem,Kevin Anderson
Juan Martin del Potro,Kei Nishikori
Marcos Baghdatis,Milos Raonic
Grigor Dimitrov,Daniil Medvedev
Tennys Sandgren,Alexander Zverev
Jared Donaldson,Jack Sock
Gilles Muller,Tommy Paul
Guido Pella,Yuki Bhambri
Henri Laaksonen,Dominic Thiem
Donald Young,Kei Nishikori
Nicolas Mahut,Milos Raonic
Kyle Edmund,Grigor Dimitrov
Jordan Thompson,Alexander Zverev
Gael Monfils,Yuki Bhambri
Lucas Pouille,Tommy Paul
Marius Copil,Jack Sock
Nick Kyrgios,Tennys Sandgren
Dmitry Tursunov,Gilles Muller
Mischa Zverev,Guido Pella
Lukas Lacko,Juan Martin del Potro
Steve Johnson,Daniil Medvedev
Malek Jaziri,Kevin Anderson
Ryan Harrison,Marcos Baghdatis
Marc Polmans,Jared Donaldson
Edan Leshem,Marcos Baghdatis
Stefan Kozlov,Yuki Bhambri
Sekou Bangoura,Marius Copil
Dudi Sela,Jared Donaldson
Hyeon Chung,Kyle Edmund
Alessandro Bega,Malek Jaziri
Vasek Pospisil,Henri Laaksonen
Alexios Halebian,Lukas Lacko
Thomas Fabbiano,Nicolas Mahut
Reilly Opelka,Daniil Medvedev
Casper Ruud,Tommy Paul
Ramkumar Ramanathan,Guido Pella
Go Soeda,Tennys Sandgren
Ruben Bemelmans,Jordan Thompson
Mitchell Krueger,Dmitry Tursunov
Tim Smyczek,Donald Young
Marinko Matosevic,Ramkumar Ramanathan
Liam Broady,Yuki Bhambri
Marc Polmans,Alexios Halebian
Austin Krajicek,Sekou Bangoura
Alejandro Gonzalez,Edan Leshem
Joao Pedro Sorgi,Alessandro Bega
Nicholas Reyes,Marc Polmans
Connor Farren,Austin Krajicek
Alex Rybakov,Edan Leshem
Damon Gooch,Joao Pedro Sorgi
Ryan Goetz,Sekou Bangoura
Danny Thomas,Alessandro Bega
Frank Moser,Liam Broady
Ulises Blanch,Alejandro Gonzalez
Patrick Kypson,Marinko Matosevic
Wil Spencer,Alexios Halebian
Roger Federer,Alexander Zverev
Robin Haase,Roger Federer
Denis Shapovalov,Alexander Zverev
Roberto Bautista Agut,Roger Federer
Kevin Anderson,Alexander Zverev
Diego Schwartzman,Robin Haase
Adrian Mannarino,Denis Shapovalov
Rafael Nadal,Denis Shapovalov
David Ferrer,Roger Federer
Nick Kyrgios,Alexander Zverev
Grigor Dimitrov,Robin Haase
Gael Monfils,Roberto Bautista Agut
Sam Querrey,Kevin Anderson
Hyeon Chung,Adrian Mannarino
Jared Donaldson,Diego Schwartzman
Borna Coric,Rafael Nadal
Peter Polansky,Roger Federer
Dominic Thiem,Diego Schwartzman
Richard Gasquet,Alexander Zverev
Kei Nishikori,Gael Monfils
Milos Raonic,Adrian Mannarino
Mischa Zverev,Grigor Dimitrov
Jo-Wilfried Tsonga,Sam Querrey
David Goffin,Hyeon Chung
Pablo Carreno Busta,Kevin Anderson
Ryan Harrison,Roberto Bautista Agut
Jack Sock,David Ferrer
Paolo Lorenzi,Nick Kyrgios
Benoit Paire,Jared Donaldson
Ernesto Escobedo,Robin Haase
Juan Martin del Potro,Denis Shapovalov
Yuichi Sugita,David Goffin
Karen Khachanov,Pablo Carreno Busta
Tim Smyczek,Roberto Bautista Agut
Lucas Pouille,Jared Donaldson
John Isner,Juan Martin del Potro
Pierre-Hugues Herbert,Jack Sock
Viktor Troicki,Nick Kyrgios
Dudi Sela,Kevin Anderson
